@relation New_Data_Final_Program_24_F_Raw_weka
@attribute meanA      real
@attribute meanAstd   real
@attribute meangstd   real
@attribute stdmeanA   real
@attribute stdstda    real
@attribute meang      real
@attribute skewmeanA  real
@attribute skewstdA   real
@attribute skewG      real
@attribute minmeanA   real
@attribute minstdA    real
@attribute minG       real
@attribute maxmeanA   real
@attribute maxstdA    real
@attribute maxmG      real
@attribute kurtmeanA  real
@attribute kurtstdA   real
@attribute kurtG      real
@attribute entromeanA real
@attribute entrostdA  real
@attribute entroG     real
@attribute iqrmeanA   real
@attribute iqrstdA    real
@attribute iqrG       real
@attribute class {1,0}

@data
1.006080334,0.049876197,0.437111504,0.031214757,0.025132935,0.437111504,0.651485813,0.678226106,0.389257241,0.941272283,0.003896757,0.187011271,1.096740815,0.122771436,0.768039597,0.38547512,-0.158838177,-0.633616721,4.604691865,4.479481409,4.559982637,0.042317536,0.037457859,0.223175446,1
1.00434182,0.050093846,0.430402888,0.033827314,0.027714933,0.430402888,0.434117887,0.414164132,0.625145346,0.931050791,0.002246928,0.187011271,1.096740815,0.122771436,0.830829356,0.251957597,-0.476070064,-0.680012453,4.604605401,4.44261685,4.536183742,0.040525473,0.041957205,0.275238337,1
1.006759674,0.034628718,0.539348745,0.029088051,0.032928245,0.539348745,0.004924901,1.417764941,0.420270789,0.910850329,0.004958255,0.240037251,1.076579628,0.130187706,0.939754932,2.027521156,0.735061961,-0.689129815,4.604752514,4.231052214,4.548774532,0.022747801,0.031717826,0.271352565,1
1.00456308,0.04330574,0.46403968,0.035863935,0.036279634,0.46403968,0.56104338,1.314331251,-0.071248164,0.910850329,0.004958255,0.240037251,1.094898706,0.174231887,0.688019074,0.718171568,1.217205562,-1.091392043,4.604536662,4.292887493,4.574023767,0.031830695,0.045407443,0.196532451,1
1.001904799,0.063213758,0.446803265,0.042853092,0.046093068,0.446803265,0.816964149,1.281298759,0.454787844,0.934787156,0.005011524,0.275575943,1.119793152,0.20909579,0.688019074,0.339949986,1.276381746,-0.503421852,4.604265241,4.364293626,4.583032474,0.047548367,0.05226948,0.14342689,1
1.006859596,0.066769861,0.4438826,0.044181988,0.049887171,0.4438826,0.41963262,1.373343265,-0.23309495,0.934787156,0.003764327,0.299621664,1.119793152,0.232242852,0.594564347,-0.06568292,1.540342418,-0.664238682,4.604212444,4.355414691,4.593030337,0.058295233,0.050418216,0.091749047,1
1.008853005,0.053877968,0.409860203,0.040693821,0.04020314,0.409860203,0.729530412,1.82452098,-0.284219764,0.935758839,0.003764327,0.19045525,1.112049563,0.232242852,0.594564347,0.130121782,4.455311098,-0.222847647,4.604363973,4.367574481,4.58445579,0.049505774,0.043027927,0.118171695,1
1.002164075,0.035800557,0.28036285,0.016459687,0.026153828,0.28036285,-0.958660309,0.95129339,0.1668585,0.952387894,0.00521343,0.208272623,1.037676801,0.103655279,0.372876402,2.119253963,-0.003371365,-1.27225588,4.60503457,4.351344885,4.589952395,0.014883828,0.03334997,0.091646021,1
1.001909884,0.014671328,0.420439561,0.005112689,0.010491621,0.420439561,0.794403088,1.384377042,0.697294092,0.98971565,0.002834425,0.211256117,1.01769234,0.042960797,0.769115727,0.750298249,0.871811219,-0.734534574,4.605157183,4.386734042,4.520381589,0.005518999,0.011591372,0.260511439,1
1.001257132,0.018451662,0.428462701,0.009264504,0.012563937,0.428462701,0.632464117,1.194626037,0.722516728,0.982864501,0.002834425,0.214402879,1.029856513,0.061583458,0.769115727,0.749945457,1.182185764,-0.732094872,4.605127459,4.393299096,4.528738246,0.010104061,0.016313666,0.26156146,1
1.002096023,0.024832524,0.305847648,0.013956507,0.014555445,0.305847648,1.180188329,1.243307176,0.508497291,0.978647693,0.001675176,0.167097691,1.048217771,0.073220199,0.475423388,1.48994502,1.385155408,-0.726059463,4.605073719,4.44792686,4.573965134,0.015861135,0.018354679,0.118868555,1
1.002140118,0.024167426,0.219806308,0.012894997,0.015465371,0.219806308,1.366753104,1.056385471,0.708036194,0.978647693,0.001675176,0.09170456,1.048217771,0.073220199,0.475423388,2.558960143,0.682078138,-0.767799575,4.605087873,4.412173056,4.476323934,0.013260411,0.018331021,0.152596524,1
1.000373676,0.031637011,0.144613131,0.024278944,0.016922126,0.144613131,0.912315936,0.692635598,1.230048349,0.940978995,0.003294515,0.073709414,1.089207795,0.086653951,0.285030994,3.925751664,0.684437366,1.755017851,4.604877651,4.459162319,4.563068331,0.016621729,0.024804607,0.049296236,1
1.001137276,0.030410386,0.11920219,0.024107057,0.017314616,0.11920219,0.839164752,0.693506554,1.04932582,0.940978995,0.004550801,0.052415852,1.089207795,0.086653951,0.285030994,4.003000239,0.589255653,0.54985363,4.604882032,4.440375084,4.500310522,0.015439181,0.024454891,0.082857175,1
1.000399526,0.011793964,0.245473579,0.006767811,0.010483442,0.245473579,1.833692463,3.595961149,0.096928195,0.989135186,0.001865134,0.138844457,1.031837622,0.070391105,0.343236106,6.801352889,16.51253366,-1.007562235,4.605147396,4.339585141,4.577930607,0.006663586,0.008554841,0.095903551,1
1.001868831,0.019252212,0.341825878,0.008214801,0.014866887,0.341825878,0.377487667,1.192007561,-0.134550183,0.984712849,0.001865134,0.138844457,1.021111124,0.066342385,0.531234822,-0.330438572,0.879061354,-1.313406142,4.605136604,4.332654206,4.541668633,0.010834417,0.019669337,0.230321725,1
1.002218043,0.022846319,0.377071806,0.00998772,0.014260529,0.377071806,0.446328475,0.90781383,-0.699614492,0.984712849,0.003185797,0.117507509,1.022568632,0.066342385,0.552107714,-0.8532396,0.344960316,-0.602064715,4.605120601,4.418120675,4.552299428,0.015080494,0.019866598,0.192521169,1
1.001744836,0.016539694,0.280082002,0.007614786,0.008558208,0.280082002,0.678793923,1.017558396,0.659239362,0.988444403,0.003430163,0.117507509,1.022568632,0.042617788,0.552107714,0.56346883,0.666391915,-0.157865315,4.605141343,4.47959583,4.542671698,0.0090213,0.009473141,0.129770702,1
1.001852514,0.021211021,0.293834197,0.008113327,0.010677568,0.293834197,-0.544184043,0.596576974,-0.27976887,0.978176043,0.005275276,0.155932997,1.019308695,0.047461553,0.415593264,1.090392337,-0.522133924,-0.86139556,4.605137345,4.47976512,4.57526001,0.007780656,0.014780673,0.114681744,1
1.002937289,0.038395087,0.345814754,0.020797266,0.024713807,0.345814754,0.55872992,1.16903971,0.551978995,0.949103308,0.005254102,0.185179016,1.074143901,0.110008792,0.608890437,2.173588444,0.811023339,0.277604225,4.60495594,4.415542154,4.565626467,0.020208487,0.026472482,0.090374931,1
1.003483235,0.045678735,0.313236087,0.025769418,0.032088247,0.313236087,0.451532359,1.401710848,0.970670016,0.941348182,0.005254102,0.185179016,1.080693616,0.17697713,0.608890437,1.300084691,2.452672661,0.296765556,4.604841577,4.381654438,4.54950614,0.020066673,0.038267226,0.136649559,1
1.012668871,0.068163806,0.553103805,0.043587673,0.065680119,0.553103805,0.628783889,2.401087124,0.280877697,0.908799976,0.005890861,0.341135913,1.168008627,0.368039786,0.795716263,2.511800779,6.991134836,-1.161357276,4.604250704,4.25051218,4.579041629,0.042825483,0.066306349,0.239665605,1
1.00723397,0.066188683,0.529370267,0.0413497,0.0406763,0.529370267,0.532591793,0.882194389,0.29697688,0.931558804,0.012089788,0.304545039,1.122077409,0.191794679,0.778317892,-0.162881817,0.057524515,-1.415338479,4.604333013,4.42479886,4.56616935,0.060761873,0.060502868,0.268397598,1
1.013154974,0.056694818,0.408075542,0.036345138,0.036894374,0.408075542,0.58482011,1.736747729,-0.320869495,0.91601855,0.011708322,0.106869313,1.122077409,0.191794679,0.6775471,0.539108023,2.610057845,0.12832462,4.604530765,4.429758601,4.555869832,0.047102128,0.030990132,0.132266883,1
1.009133469,0.032403891,0.291462109,0.025830738,0.029081702,0.291462109,0.623108164,2.138378034,0.866110479,0.91601855,0.003711235,0.106834891,1.097637477,0.171553366,0.631088511,3.041403183,5.542002284,-0.377578781,4.604844111,4.28832749,4.509869264,0.018257369,0.02976656,0.183666206,1
1.00660956,0.051537669,0.377316748,0.033833662,0.048871474,0.377316748,1.066124443,1.835838097,0.042034768,0.953312569,0.002702421,0.142330563,1.108925155,0.222070186,0.67366233,1.554620514,3.391528469,-0.727804594,4.604611603,4.232715973,4.544311717,0.035240012,0.055099915,0.186521902,1
1.013653642,0.045781184,0.292638759,0.030827032,0.046851892,0.292638759,1.332369575,2.360589421,0.974686013,0.971044889,0.003266303,0.114552623,1.108925155,0.222070186,0.67366233,1.667311738,5.527227468,0.169765403,4.604713675,4.220503327,4.503357702,0.033765288,0.041713251,0.175131399,1
1.004694633,0.038184069,0.237427937,0.023579581,0.027060804,0.237427937,0.81921471,1.326991945,0.109700966,0.971044889,0.001518808,0.114552623,1.063894287,0.133552722,0.374488129,-0.12887995,1.866091385,-0.739550442,4.604896474,4.37363779,4.566262167,0.026959169,0.033130043,0.092779285,1
1.0073887,0.051568258,0.249406837,0.033902233,0.039997949,0.249406837,0.990260318,0.810899873,0.159764429,0.94466391,0.000607907,0.108209551,1.112208858,0.155119155,0.374488129,0.891988419,-0.461669161,-0.179583158,4.604609796,4.307893416,4.579007103,0.035680767,0.057669528,0.076285269,1
1.01080474,0.036085092,0.205077177,0.028493272,0.040416426,0.205077177,1.228707714,1.386283396,-0.374848003,0.94466391,0.000607907,0.086165118,1.112208858,0.155119155,0.321454988,3.392728281,0.61440534,0.949094973,4.604777147,4.080260787,4.580312374,0.012339251,0.040839475,0.038548645,1
1.004695298,0.018335967,0.216660522,0.011652868,0.015753207,0.216660522,-0.767124087,2.023740361,-0.09076217,0.964018681,0.002548762,0.086165118,1.038875986,0.076997723,0.321093948,3.234396226,4.009360069,0.494920065,4.605102715,4.316826061,4.578646774,0.01086302,0.015171093,0.047317244,1
1.005008876,0.024908353,0.387921097,0.013458189,0.017032015,0.387921097,-0.330840365,1.320735555,0.796300354,0.964018681,0.002548762,0.179660257,1.038875986,0.076997723,0.775892367,1.121028597,1.219948796,-0.836196545,4.605080381,4.395994054,4.490853823,0.017367167,0.018047118,0.314350452,1
1.01124908,0.068328579,0.459472874,0.044210585,0.064125348,0.459472874,0.40038197,1.423441035,1.117520358,0.912970093,0.004777854,0.245610875,1.145642784,0.286412007,0.902841637,1.220611986,1.541613355,0.805543119,4.604218844,4.217075405,4.559624476,0.038549204,0.06504484,0.17925314,1
1.005302002,0.029451942,0.395377033,0.021505467,0.031735571,0.395377033,-1.772154378,3.195521629,0.59001511,0.912970093,0.003887314,0.238356603,1.048378036,0.188030601,0.646929281,6.007269188,11.15007257,-0.90620616,4.60493832,4.23111369,4.566534346,0.018464242,0.018123958,0.174880487,1
1.012673447,0.025443208,0.340535909,0.016026797,0.018512365,0.340535909,0.393153125,1.151175438,0.782628867,0.977949766,0.003887314,0.17078266,1.054577879,0.080547562,0.646929281,-0.38164147,0.762244201,-0.442264284,4.605045197,4.360903091,4.539921289,0.022102644,0.021275668,0.172298595,1
1.010237285,0.041043511,0.271392057,0.024573264,0.02588029,0.271392057,-0.406841046,0.388309721,0.442629352,0.947438922,0.00502628,0.17078266,1.054577879,0.114721314,0.466255447,-0.171365567,-0.69816395,-0.878770609,4.604873292,4.392363731,4.569354638,0.032907488,0.042785647,0.12206745,1
1.004299257,0.045578206,0.228741238,0.027902112,0.024122224,0.228741238,0.005605454,0.459080558,1.11179661,0.945221146,0.008684118,0.129941825,1.068064588,0.114721314,0.393531463,-0.262359244,-0.681773623,0.06717859,4.604784132,4.463152326,4.567168438,0.027599618,0.039667007,0.086659811,1
0.99745669,0.025497185,0.923413164,0.031609818,0.020077099,0.923413164,-0.573935508,0.667399989,0.352646031,0.903031561,0.000891913,0.26845075,1.078004246,0.074933712,1.636624081,1.445752619,-0.664203636,-1.28387528,4.604664616,4.286965582,4.502013327,0.033642481,0.033671933,0.767830311,1
0.995254369,0.053237118,0.485845365,0.041702391,0.047584787,0.485845365,0.167533199,1.769162826,-0.338333114,0.876361071,0.000132916,0.23536179,1.140626048,0.235445741,0.711546342,2.716507357,3.095922517,-0.98914277,4.60429294,4.266652833,4.575916993,0.029549408,0.044299415,0.180082125,1
0.997950248,0.060624586,0.382882876,0.051141229,0.050866806,0.382882876,0.250681908,1.189078074,1.491349423,0.876361071,0.000132916,0.23536179,1.140626048,0.235445741,0.711546342,0.202142376,1.113040486,2.722578456,4.603860905,4.267030581,4.580152637,0.057764809,0.071280252,0.075063251,1
1.001829446,0.035577619,0.371608871,0.0329703,0.031482008,0.371608871,0.665571184,1.496009223,-0.017215605,0.930179445,0.000255809,0.093505095,1.092415491,0.135864479,0.578386053,0.648597363,1.602522313,-0.01107126,4.604632255,4.262996287,4.559334338,0.032830275,0.028018118,0.094247058,1
0.997991377,0.035618737,0.326964737,0.036284825,0.043749106,0.326964737,-1.416072374,2.188582592,0.613208649,0.861016566,0.000025819,0.13686241,1.075987717,0.212054113,0.670666694,4.334868542,4.973005212,-0.964881443,4.604496757,4.025701543,4.480734074,0.024389754,0.035633096,0.246042542,1
0.996272148,0.038224471,0.458856307,0.033765036,0.041854463,0.458856307,-1.997706261,2.316256786,-0.097038455,0.861016566,0.000558124,0.13686241,1.05478691,0.212054113,0.725682324,5.462714503,5.793375858,-1.385432728,4.604581911,4.155753647,4.513344235,0.02667781,0.03803756,0.36000167,1
1.00060104,0.029024543,0.628823276,0.023983437,0.021070349,0.628823276,0.097694929,0.649063274,-0.964574379,0.953578851,0.001400368,0.251973938,1.054258849,0.07908476,0.863947799,-0.85188601,-0.663830195,0.307443673,4.604883094,4.337629053,4.579118983,0.038510138,0.035162184,0.160629244,1
1.007048554,0.068050268,0.498789023,0.05109617,0.046254213,0.498789023,0.216845211,0.881676594,-0.707863563,0.882557848,0.001083802,0.225258526,1.152958608,0.199598294,0.671610352,1.042067396,0.121939898,-0.70162538,4.6038855,4.376429924,4.570496669,0.050181339,0.056991361,0.194039988,1
1.009489702,0.109927294,0.708147051,0.072190923,0.110420174,0.708147051,0.656442168,2.167677221,0.807290382,0.882557848,0.001083802,0.241649838,1.261172735,0.562439607,1.485634123,1.270213212,4.990648828,0.194971108,4.602644615,4.214588763,4.527612106,0.094088514,0.097068677,0.326835634,1
1.013562349,0.097817534,0.691693174,0.064494794,0.111229391,0.691693174,1.04649069,2.394931346,0.917458591,0.898069274,0.001626891,0.306067044,1.261172735,0.562439607,1.485634123,2.67563343,5.755911563,0.007133963,4.603183561,4.139209826,4.522187003,0.068619467,0.072799629,0.404526184,1
1.002834813,0.047905335,0.533094723,0.050003051,0.030561684,0.533094723,-0.363200954,0.904485044,1.703491738,0.891307711,0.001626891,0.281386866,1.112686807,0.144338892,1.269695536,-0.058291746,0.653501374,2.966427065,4.603918032,4.402333443,4.533139012,0.06215573,0.039323704,0.221655718,1
0.997678158,0.051707674,0.677920442,0.08496508,0.043632941,0.677920442,0.828055016,1.851097042,1.286561637,0.870667621,0.000150449,0.247570829,1.272947989,0.22394983,1.81430401,0.778886322,4.116005701,0.950547864,4.601614104,4.297241654,4.462362062,0.119424994,0.044852355,0.44286289,1
1.016971937,0.071477299,0.307609472,0.063507521,0.037455102,0.307609472,0.900853813,0.172671053,0.71789401,0.910117977,0.003929714,0.109510951,1.206580235,0.164308773,0.610147327,0.553040586,-0.82998251,-0.475855806,4.603252684,4.455736279,4.514334926,0.072805655,0.058818636,0.182551535,1
1.014514436,0.03714144,0.333979486,0.030747396,0.04757499,0.333979486,0.618024365,2.3752277,0.490187862,0.886580297,0.001042177,0.117355695,1.136003728,0.23712822,0.61584281,6.962653128,5.556612459,-0.506852938,4.604713085,4.0260899,4.535138679,0.020515995,0.02932062,0.161888098,1
1.003188775,0.023297961,0.379430777,0.01890558,0.015927963,0.379430777,-0.367998636,0.560317019,0.370224374,0.961727482,0.001042177,0.196122879,1.051644721,0.062168003,0.59279626,0.094000504,-0.79583128,-0.703292398,4.604992167,4.365003766,4.573785916,0.019692994,0.024715593,0.145381893,1
1.008142726,0.037718736,0.385998416,0.03188646,0.022435755,0.385998416,0.72359123,1.369436137,0.084169343,0.946898278,0.002659854,0.196122879,1.10060249,0.118812857,0.59279626,0.839155934,2.149269503,-0.232127981,4.604673498,4.444062497,4.577052354,0.036180617,0.026109133,0.104125451,1
1.006732254,0.06733569,0.417825551,0.049228747,0.056958734,0.417825551,1.045050473,1.810198277,0.019563307,0.945173076,0.001090953,0.242806384,1.148376639,0.271735823,0.602523196,0.468995659,2.97729234,-0.158681574,4.603993412,4.306669839,4.588822981,0.075445035,0.036882411,0.09736542,1
1.00653455,0.080450689,0.577037972,0.085131672,0.1197037,0.577037972,3.07144711,3.920348462,1.121330299,0.830056858,0.001090953,0.242806384,1.471769029,0.774155688,1.208911931,13.93600298,17.22067962,0.098782583,4.601844519,3.998121558,4.518403515,0.042029429,0.046412955,0.255605641,1
1.018400807,0.093434728,0.797918909,0.095157325,0.130504615,0.797918909,2.174892775,3.026095289,0.015918039,0.830056858,0.002507662,0.364582477,1.471769029,0.774155688,1.28739262,7.490199967,10.66675344,-1.282337861,4.601045429,3.974962654,4.535110339,0.051083004,0.08312694,0.493331605,1
1.008397869,0.017857594,0.627318632,0.011999373,0.014445396,0.627318632,1.5136372,1.694237789,0.283636508,0.992121714,0.000976875,0.224480019,1.044420951,0.063030277,1.127303019,1.435074783,2.7329114,-1.392350331,4.605099805,4.324886969,4.521240629,0.009986313,0.014685867,0.517351524,1
1.005408144,0.034988994,0.7008384,0.029249776,0.034801641,0.7008384,0.076864515,2.116035705,0.646692652,0.918426526,0.00182776,0.224480019,1.097899762,0.170654814,1.559082316,2.005852619,4.264939463,0.570217026,4.604747019,4.229632403,4.527117338,0.023515134,0.022749886,0.430671524,1
1.004149778,0.032319964,0.905943762,0.028890426,0.035048196,0.905943762,0.094883356,2.232867645,1.016746663,0.918426526,0.00182776,0.34157573,1.097899762,0.170654814,1.65420103,2.16792252,4.731821543,0.714581558,4.604756383,4.171057006,4.560357584,0.028510486,0.024916007,0.23947902,1
1.007055819,0.041007239,0.750657742,0.029445294,0.032687704,0.750657742,0.07307733,1.305015836,1.029732998,0.942356362,0.003748191,0.34157573,1.078617655,0.153057877,1.65420103,-0.237872152,1.677206114,0.470677662,4.604742864,4.312174458,4.5186879,0.039010216,0.040937082,0.439247492,1
1.007586934,0.073561958,0.604019733,0.040253677,0.046375409,0.604019733,0.150638342,1.246771576,0.753553382,0.914215542,0.004315229,0.382449392,1.112292593,0.245573699,1.062035589,-0.413447638,1.64804207,-0.472288808,4.604373219,4.422160892,4.56944307,0.060806045,0.051841574,0.26976006,1
0.998066563,0.01243069,0.315714415,0.009896478,0.010476364,0.315714415,0.052710325,0.960290514,1.244264379,0.978097738,0.000037001,0.186808292,1.023297591,0.038460747,0.586757475,-0.480810458,0.040513714,1.236052813,4.605121032,4.254990749,4.567963836,0.013888767,0.012990464,0.096576742,1
1.010902223,0.065681229,0.301843635,0.067383472,0.070860314,0.301843635,1.280594611,2.160277115,1.150236212,0.901262452,0.002977682,0.051622468,1.239312502,0.345128055,0.831603292,2.189112741,4.883151347,1.025034664,4.603004069,4.155300762,4.438691486,0.067627846,0.064943997,0.171423522,1
1.004648465,0.033014629,0.468098685,0.028619299,0.034569619,0.468098685,0.71367945,1.787158431,0.712050507,0.939062375,0.000546595,0.218503201,1.100098023,0.163989467,0.831603292,1.879318587,2.9237037,-0.474149126,4.604766925,4.155419088,4.553305612,0.026911696,0.030893916,0.228524281,1
1.000181565,0.022953837,0.468357211,0.023251418,0.034259813,0.468357211,1.759441304,2.491745096,0.196605653,0.939062375,0.000270024,0.065581951,1.100098023,0.163989467,1.090510912,8.01001871,5.521768209,-0.408408651,4.604903397,3.87719567,4.476890669,0.007512116,0.014981933,0.308997933,1
1.002650955,0.037220987,0.44184752,0.041628172,0.032193702,0.44184752,0.158331483,1.128986999,0.484036778,0.917973553,0.00005739,0.184699413,1.108177651,0.123943396,0.67282675,-0.129999658,0.284683862,-0.316118721,4.604309494,4.256591559,4.576292476,0.051960042,0.043227307,0.136066009,1
1.003556003,0.03024767,0.395874569,0.023723855,0.032607716,0.395874569,0.458166104,1.391667871,0.208172742,0.938127742,0.000038781,0.143523942,1.072077938,0.123943396,0.67282675,1.433410312,0.94134837,-1.148656971,4.604891661,4.093364739,4.521491966,0.021807966,0.03537701,0.266632904,1
1.000695728,0.010350153,0.230049871,0.009752191,0.0087424,0.230049871,0.238846351,1.391679067,1.149801365,0.976690452,0.000038781,0.03114895,1.037593677,0.041691809,0.639324019,1.50636999,1.938656681,0.474413185,4.605122733,4.276879628,4.395894844,0.011478307,0.009367491,0.175469078,1
1.000224511,0.018630161,0.263363669,0.01368232,0.016438037,0.263363669,0.315693025,1.187118329,0.535420484,0.970588779,0.000055504,0.03114895,1.043007152,0.067843565,0.619741147,0.733369113,0.751077863,-0.88662636,4.605076749,4.238827151,4.402609863,0.016812445,0.021449503,0.248623253,1
1.002686756,0.023707317,0.324774035,0.015909444,0.016395194,0.324774035,0.31658416,0.698817832,0.824851191,0.970588779,0.000132425,0.134167449,1.043007152,0.067843565,0.619741147,-0.3392154,-0.080837685,-0.338863084,4.605044505,4.355071381,4.539367407,0.02187631,0.022902813,0.170136348,1
1.014051795,0.035325562,0.094160127,0.033175522,0.041756348,0.094160127,1.503116985,1.91738681,1.832614526,0.961407312,0.000042713,0.033746342,1.113799556,0.165492807,0.245756694,1.783471705,2.637056746,2.422146919,4.60464336,4.075669548,4.485912873,0.026595812,0.028243842,0.026437022,1
1.007825311,0.072646857,0.117241327,0.064682596,0.058136841,0.117241327,0.693517977,1.312316001,0.762698823,0.904276296,0.000042713,0.033746342,1.202058909,0.28605198,0.246691107,0.149682176,2.191313885,-0.872145254,4.603137003,4.294704589,4.461226419,0.098435478,0.069398276,0.094404642,1
0.994298732,0.05728573,0.240531274,0.058084365,0.057187255,0.240531274,1.153222489,1.730402282,-0.322294267,0.901139109,0.000811397,0.070825838,1.202058909,0.28605198,0.377891024,2.16121399,3.928583386,-0.998967771,4.603497613,4.156069212,4.532466073,0.064253383,0.071409591,0.155696754,1
0.999297768,0.017594779,0.264232241,0.020105582,0.022046167,0.264232241,-1.781072797,2.69064332,-0.873798982,0.901139109,0.000505075,0.065941922,1.052313935,0.123389042,0.377891024,8.219330166,7.640188072,0.48531813,4.604965207,4.078877476,4.5626434,0.011549267,0.011600107,0.08467488,1
0.999635051,0.010954222,0.190657879,0.006505979,0.008926204,0.190657879,0.153518565,2.082896422,-0.109401201,0.985825306,0.000128295,0.061780551,1.017019366,0.046352139,0.286371187,-0.303470109,5.194661098,-1.10856507,4.605149013,4.330249087,4.550669326,0.008195017,0.009321643,0.108112012,1
1.00234199,0.021195037,0.345130915,0.017968686,0.025240092,0.345130915,2.642308225,2.345894581,1.458019119,0.978694614,0.000128295,0.061780551,1.077456226,0.120848162,1.082429991,7.329060792,5.619717564,0.588425243,4.605011954,4.088596499,4.295104287,0.011319446,0.023806136,0.186240064,1
1.004635247,0.036574965,0.407102709,0.023160148,0.028404696,0.407102709,1.206806193,1.03343427,1.020317808,0.968404282,0.001096166,0.099432969,1.077456226,0.120848162,1.082429991,1.289603176,0.707410356,-0.320554835,4.604906825,4.308382988,4.361891698,0.019263554,0.035778718,0.427485193,1
1.001580712,0.028074341,0.344386777,0.019543418,0.014626154,0.344386777,0.22295598,0.630906211,0.460669788,0.966641218,0.003564198,0.175153753,1.046611866,0.067599087,0.567786893,-0.723269132,-0.199350328,-0.239927812,4.604980064,4.469201388,4.569740378,0.028649662,0.017219682,0.137507284,0
1.000910588,0.023070581,0.237361731,0.016336805,0.014732165,0.237361731,0.437571726,0.838942106,0.673544014,0.969541709,0.002259279,0.116602754,1.046611866,0.060385429,0.425616494,0.173368891,-0.168477285,-0.400303247,4.605037282,4.408476066,4.556752743,0.02255136,0.018769354,0.113780422,0
1.002009944,0.017090767,0.170991315,0.008294302,0.010367648,0.170991315,0.307625345,1.066063594,0.367412624,0.988243196,0.002259279,0.116602754,1.018696332,0.04788979,0.228030592,-0.783856932,0.795772309,-0.550746981,4.605135954,4.432833328,4.596275485,0.011073047,0.014770355,0.036122741,0
